Item;SKU;Descrição;Qtd. Itens;Unid Med;Des Categoria;Peso Liquido;Peso Bruto SKU;Altura;Largura;Comprimento;Volume m3;Qtd. CX Altura;Qtd. CX Lastro;Cod. Barras;Clasificação ABC;Caixa
ELE000000082307;000000082307INER;BATERIA ALCALINA LR621/AG1 CARTELA COM 10;20;PC;PILHA;0,001;0,244;0,06;0,21;0,08;0,001008;20;50;1,7897E+13;;INNER
ELE000000082307;000000082307INER;BATERIA ALCALINA LR621/AG1 CARTELA COM 10;20;PC;PILHA;0,001;0,244;0,06;0,21;0,08;0,001008;20;50;1,7897E+13;;INNER
ELE000000082307;000000082307CX ;BATERIA ALCALINA LR621/AG1 CARTELA COM 10;500;PC;PILHA;0,001;6,1;0,33;0,23;0,345;0,026186;4;10;1,7897E+13;;MASTER
ELE000000082308;82308;BATERIA ALCALINA LR626/AG4 CARTELA COM 10;1;PC;PILHA;0,001;0,012;0,055;0,155;0,005;0,000043;20;100;1,7897E+13;;UNIDADE
ELE000000082308;82308;BATERIA ALCALINA LR626/AG4 CARTELA COM 10;1;PC;PILHA;0,001;0,012;0,055;0,155;0,005;0,000043;20;100;1,7897E+13;;UNIDADE
ELE000000082308;000000082308INER;BATERIA ALCALINA LR626/AG4 CARTELA COM 10;20;PC;PILHA;0,001;0,244;0,06;0,205;0,075;0,000923;20;100;1,7897E+13;;INNER
ELE000000082308;000000082308INER;BATERIA ALCALINA LR626/AG4 CARTELA COM 10;20;PC;PILHA;0,001;0,244;0,06;0,205;0,075;0,000923;20;100;1,7897E+13;;INNER
ELE000000082308;000000082308CX ;BATERIA ALCALINA LR626/AG4 CARTELA COM 10;500;PC;PILHA;0,001;6,1;0,33;0,325;0,4;0,0429;4;10;1,7897E+13;;MASTER
ELE000000082309;82309;LANTERNA DE BOLSO COM 3 PILHAS ALCALINAS;1;PC;PILHA;12;0,0816;0,0165;0,095;0,03;0,000047;60;36;7,89701E+12;;UNIDADE
ELE000000082309;000000082309INER;LANTERNA DE BOLSO COM 3 PILHAS ALCALINAS;10;PC;PILHA;12;0,816;0,16;0,13;0,17;0,003536;6;36;7,89701E+12;;INNER
ELE000000082309;000000082309CX ;LANTERNA DE BOLSO COM 3 PILHAS ALCALINAS;120;PC;PILHA;12;12;0,35;0,36;0,41;0,05166;3;6;7,89701E+12;;MASTER
ELE000000082311;000000082311CX ;BATERIA SELADA DE CHUMBO VRLA 6V 4.5AH;20;PC;PILHA;0,71;14,5;0,13;0,215;0,365;0,010202;5;10;1,7897E+13;;MASTER
ELE000000082311;82311;BATERIA SELADA DE CHUMBO VRLA 6V 4.5AH;1;PC;PILHA;0,71;0,708;0,1;0,05;0,07;0,00035;3;240;1,7897E+13;;UNIDADE
ELE000000082311;82311;BATERIA SELADA DE CHUMBO VRLA 6V 4.5AH;1;PC;PILHA;0,71;0,708;0,1;0,05;0,07;0,00035;3;240;1,7897E+13;;UNIDADE
ELE000000082312;000000082312CX ;BATERIA SELADA DE CHUMBO VRLA 12V 4.5AH ;10;PC;PILHA;0,001;14,5;0,12;0,208;0,38;0,009485;7;15;1,7897E+13;;MASTER
ELE000000082312;82312;BATERIA SELADA DE CHUMBO VRLA 12V 4.5AH ;1;PC;PILHA;0,001;1,391;0,1;0,067;0,09;0,000603;2;8;1,7897E+13;;UNIDADE
ELE000000082313;82313;BATERIA SELADA DE CHUMBO VRLA 12V 9AH ;1;PC;PILHA;0,001;2,253;0,09;0,065;0,015;0,000088;7;90;1,7897E+13;;UNIDADE
ELE000000082313;000000082313CX ;BATERIA SELADA DE CHUMBO VRLA 12V 9AH ;10;PC;PILHA;0,001;23;0,125;0,325;0,355;0,014422;7;9;1,7897E+13;;MASTER
ELE000000082313;000000082313CX ;BATERIA SELADA DE CHUMBO VRLA 12V 9AH ;10;PC;PILHA;0,001;23;0,125;0,325;0,355;0,014422;7;9;1,7897E+13;;MASTER
ELE000000082314;000000082314CX ;BATERIA SELADA DE CHUMBO VRLA 12V 18AH;4;PC;PILHA;0,001;19,7;0,193;0,19;0,333;0,012211;5;18;1,7897E+13;;MASTER
ELE000000082314;82314;BATERIA SELADA DE CHUMBO VRLA 12V 18AH;1;PC;PILHA;0,001;4,835;0,165;0,75;0,18;0,022275;2;8;1,7897E+13;;UNIDADE
ELE000000082315;000000082315CX ;BATERIA SELADA DE CHUMBO VRLA 12V ALARF1;10;PC;PILHA;32;15,4;0,11;0,32;0,34;0,011968;7;9;1,7897E+13;;MASTER
ELE000000082315;000000082315CX ;BATERIA SELADA DE CHUMBO VRLA 12V ALARF1;10;PC;PILHA;32;15,4;0,11;0,32;0,34;0,011968;7;9;1,7897E+13;;MASTER
ELE000000082315;82315;BATERIA SELADA DE CHUMBO VRLA 12V ALARF1;1;PC;PILHA;32;1,5;0,1;0,065;0,15;0,000975;6;90;1,7897E+13;;UNIDADE
ELE000000082315;ELE000000082315;BATERIA SELADA DE CHUMBO VRLA 12V ALARF1;1;PC;PILHA;32;1,5;0,1;0,065;0,15;0,000975;6;90;1,7897E+13;;UNIDADE
ELE000000082316;000000082316CX ;BATERIA CR123 - CARTELA COM 1 BATERIA ;100;PC;PILHA;0,001;2,7;0,15;0,225;0,47;0,015863;8;10;7,89701E+12;;MASTER
ELE000000082316;82316;BATERIA CR123 - CARTELA COM 1 BATERIA ;1;PC;PILHA;0,001;0,24;0,12;0,02;0,085;0,000204;6;100;7,89701E+12;;UNIDADE
ELE000000082316;000000082316INER;BATERIA CR123 - CARTELA COM 1 BATERIA ;20;PC;PILHA;0,001;0,54;0,13;0,195;0,09;0,002282;6;50;7,89701E+12;;INNER
ELE000000082316;000000082316INER;BATERIA CR123 - CARTELA COM 1 BATERIA ;20;PC;PILHA;0,001;0,54;0,13;0,195;0,09;0,002282;6;50;7,89701E+12;;INNER
ELE000000082317;000000082317INER;BATERIA A23 - CARTELA COM 1 BATERIA   ;20;PC;PILHA;0,001;0,001;0,1;0,1;0,1;0,001;10;100;1,7897E+13;;INNER
ELE000000082317;000000082317INER;BATERIA A23 - CARTELA COM 1 BATERIA   ;20;PC;PILHA;0,001;0,001;0,1;0,1;0,1;0,001;10;100;1,7897E+13;;INNER
ELE000000082317;000000082317CX ;BATERIA A23 - CARTELA COM 1 BATERIA   ;1000;PC;PILHA;0,001;0,001;0,46;0,27;0,65;0,08073;3;6;1,7897E+13;;MASTER
ELE000000082317;82317;BATERIA A23 - CARTELA COM 1 BATERIA   ;1;PC;PILHA;0,001;0,01;0,01;0,027;0,36;0,000097;2;8;1,7897E+13;;UNIDADE
ELE000000082339;ELE000000082339INER      ;BATERIA BOTAO DE LITIO CR1616 CARTELA C5;20;PC;PILHA;0,1;0,252;0,06;0,19;0,044;0,000502;25;40;;;INNER
ELE000000082339;ELE000000082339INER      ;BATERIA BOTAO DE LITIO CR1616 CARTELA C5;20;PC;PILHA;0,1;0,252;0,06;0,19;0,044;0,000502;25;40;;;INNER
ELE000000082339;ELE000000082339UN        ;BATERIA BOTAO DE LITIO CR1616 CARTELA C5;1;PC;PILHA;0,1;0,012;0,044;0,185;0,004;0,000033;25;1000;;;UNIDADE
ELE000000082339;ELE000000082339CX        ;BATERIA BOTAO DE LITIO CR1616 CARTELA C5;500;PC;PILHA;0,1;6,3;0,33;0,22;0,304;0,02207;5;10;;;MASTER
ELE000000082340;ELE000000082340;BATERIA BOTAO DE LITIO CR1632 CARTELA C5;1;PC;PILHA;0,1;0,001;0,001;0,001;0,001;0;20;75;2,7897E+13;;UNIDADE
ELE000000082340;ELE000000082340UN        ;BATERIA BOTAO DE LITIO CR1632 CARTELA C5;1;PC;PILHA;0,1;0,14;0,185;0,55;0,185;0,018824;20;75;2,7897E+13;;UNIDADE
ELE000000082340;ELE000000082340INER      ;BATERIA BOTAO DE LITIO CR1632 CARTELA C5;20;PC;PILHA;0,1;0,302;0,6;0,55;0,19;0,0627;20;75;2,7897E+13;;INNER
ELE000000082340;ELE000000082340INER      ;BATERIA BOTAO DE LITIO CR1632 CARTELA C5;20;PC;PILHA;0,1;0,302;0,6;0,55;0,19;0,0627;20;75;2,7897E+13;;INNER
ELE000000082340;ELE000000082340CX        ;BATERIA BOTAO DE LITIO CR1632 CARTELA C5;500;PC;PILHA;0,1;8,6;0,33;0,224;0,295;0,021806;4;15;2,7897E+13;;MASTER
ELE000000082341;ELE000000082341;PILHA COMUM DE ZINCO CARVAO, TIPO ZIN ;1;PC;PILHA;1;0,283;0,14;0,06;0,05;0,00042;18;100;7,89701E+12;;UNIDADE
ELE000000082341;ELE000000082341CX        ;PILHA COMUM DE ZINCO CARVAO, TIPO ZIN ;12;PC;PILHA;1;7,5;0,18;0,165;0,26;0,007722;6;25;7,89701E+12;;MASTER
ELE000000082341;ELE000000082341INER      ;PILHA COMUM DE ZINCO CARVAO, TIPO ZIN ;6;PC;PILHA;1;3,4;0,16;0,15;0,12;0,00288;6;50;7,89701E+12;;INNER
ELE000000082342;ELE000000082342;PILHA COMUM DE ZINCO CARVAO, TIPO ZIN ;1;PC;PILHA;1;0,291;0,01;0,05;0,05;0,000025;18;148;7,89701E+12;;UNIDADE
ELE000000082342;ELE000000082342CX        ;PILHA COMUM DE ZINCO CARVAO, TIPO ZIN ;12;PC;PILHA;1;3,7;0,14;0,13;0,21;0,004368;8;37;7,89701E+12;;MASTER
ELE000000082342;ELE000000082342INER      ;PILHA COMUM DE ZINCO CARVAO, TIPO ZIN ;6;PC;PILHA;1;1,75;0,14;0,11;0,1;0,00154;6;74;7,89701E+12;;INNER
ELE000000082343;ELE000000082343;PILHA ALCALINA AA PACOTE PROMOCIONAL  ;1;PC;PILHA;32;0,19;0,12;0,86;0,12;0,012384;480;10;7,90841E+12;;UNIDADE
ELE000000082343;ELE000000082343CX        ;PILHA ALCALINA AA PACOTE PROMOCIONAL  ;80;PC;PILHA;32;16,2;0,18;0,292;0,378;0,019868;6;10;7,90841E+12;;MASTER
ELE000000082343;ELE000000082343INNER     ;PILHA ALCALINA AA PACOTE PROMOCIONALER;10;PC;PILHA;32;0,1946;0,152;0,136;0,135;0,002791;6;80;7,90841E+12;;INNER
ELE000000082344;ELE000000082344INNER     ;PILHA ALCALINA AAA PACOTE PROMOCIONAIS;10;PC;PILHA;32;0,9;0,12;0,09;0,14;0,001512;10;80;7,90841E+12;;INNER
ELE000000082344;ELE000000082344CX        ;PILHA ALCALINA AAA PACOTE PROMOCIONAIS;80;PC;PILHA;32;8,9;0,26;0,2;0,29;0,01508;5;20;7,90841E+12;;MASTER
ELE000000082344;ELE000000082344;PILHA ALCALINA AAA PACOTE PROMOCIONAIS;1;PC;PILHA;32;0,09;0,12;0,085;0,03;0,000306;2;8;7,90841E+12;;UNIDADE
ELE000000082345;7,90841E+12;BLISTER GRANDE COM 10X2 AA ALCALINAS  ;1;PC;PILHA;1;4,6;0,09;0,175;0,002;0,000032;120;14;7,90841E+12;;UNIDADE
ELE000000082345;ELE000000082345UNI       ;BLISTER GRANDE COM 10X2 AA ALCALINAS  ;1;PC;PILHA;1;0,54;0,015;0,17;0,36;0,000918;120;12;7,90841E+12;;UNIDADE
ELE000000082345;ELE000000082345INE       ;BLISTER GRANDE COM 10X2 AA ALCALINAS  ;10;PC;PILHA;1;4,6;0,09;0,175;0,4;0,0063;12;14;7,90841E+12;;INNER
ELE000000082345;ELE000000082345CX        ;BLISTER GRANDE COM 10X2 AA ALCALINAS  ;30;PC;PILHA;1;16,2;0,28;0,195;0,41;0,022386;4;14;7,90841E+12;;MASTER
ELE000000082346;ELE000000082346;BLISTER GRANDE COM 10X2 AAA ALCALINAS ;1;PC;PILHA;1;0,226;0,36;0,17;0,02;0,001224;180;10;7,90841E+12;;UNIDADE
ELE000000082346;7,90841E+12;BLISTER GRANDE COM 10X2 AAA ALCALINAS ;1;PC;PILHA;1;0,3;0,01;0,17;0,36;0,000612;150;14;7,90841E+12;;UNIDADE
ELE000000082346;ELE000000082346INER      ;BLISTER GRANDE COM 10X2 AAA ALCALINAS ;10;PC;PILHA;1;2,6;0,07;0,175;0,39;0,004778;18;10;7,90841E+12;;INNER
ELE000000082346;ELE000000082346CX        ;BLISTER GRANDE COM 10X2 AAA ALCALINAS ;30;PC;PILHA;1;8,9;0,22;0,19;0,4;0,01672;6;10;7,90841E+12;;MASTER
ELE000000082347;7,90841E+12;TUBO COM 24 PCS AA ALCALINAS      ;1;PC;PILHA;1;0,065;0,03;0,055;0,175;0,000289;30;90;7,90841E+12;;UNIDADE
ELE000000082347;ELE000000082347;TUBO COM 24 PCS AA ALCALINAS      ;1;PC;PILHA;1;0,553;0,02;0,05;0,03;0,00003;25;84;7,90841E+12;;UNIDADE
ELE000000082347;ELE000000082347CX        ;3TUBO COM 24 PCS AA ALCALINAS     ;30;PC;PILHA;1;17,2;0,17;0,18;0,36;0,011016;5;15;7,90841E+12;;MASTER
ELE000000082348;7,90841E+12;TUBO COM 24 PCS AAA ALCALINAS     ;1;PC;PILHA;1;0,283;0,023;0,047;0,013;0,000014;30;132;7,90841E+12;;UNIDADE
ELE000000082348;ELE000000082348;TUBO COM 24 PCS AAA ALCALINAS     ;1;PC;PILHA;1;0,27;0,15;0,046;0,023;0,000159;30;132;7,90841E+12;;UNIDADE
ELE000000082348;ELE000000082348CX        ;TUBO COM 24 PCS AAA ALCALINAS     ;30;PC;PILHA;1;8,6;0,14;0,16;0,27;0,006048;7;22;7,90841E+12;;MASTER
ELE000000082349;7,90841E+12;CR2032 CARTELA COM 1 UNIDADE      ;1;PC;PILHA;1;0,004;0,05;0,05;0,002;0,000005;20;4000;;;UNIDADE
ELE000000082349;ELE000000082349INNER     ;CR2032 CARTELA COM 1 UNIDADE      ;50;PC;PILHA;1;0,2;0,07;0,08;0,14;0,000784;20;80;;;INNER
ELE000000082349;ELE000000082349INNER     ;CR2032 CARTELA COM 1 UNIDADE      ;50;PC;PILHA;1;0,2;0,07;0,08;0,14;0,000784;20;80;;;INNER
ELE000000082349;ELE000000082349CX        ;CR2032 CARTELA COM 1 UNIDADE      ;2000;PC;PILHA;1;11,1;0,23;0,3;0,42;0,02898;5;8;;;MASTER
ELE000000082350;ELE000000082350;BATERIA SELADA DE CHUMBO VRLA 12V  5AH;1;PC;PILHA;1;1,6;0,1;0,09;0,07;0,00063;6;120;;;UNIDADE
ELE000000082350;ELE000000082350CX        ;BATERIA SELADA DE CHUMBO VRLA 12V 5AH ;10;PC;PILHA;1;16,4;0,13;0,2;0,36;0,00936;6;12;;;MASTER
ELE000000082351;ELE000000082351;BLISTER PILHA ALCALINA AA COM 16 UNIDADES;1;PC;PILHA;32;0,382;0,0017;0,086;0,195;0,000029;216;8;7,90841E+12;;UNIDADE
ELE000000082351;82351CX     ;BLISTER PILHA ALCALINA AA COM 16 UNIDADES;36;PC;PILHA;32;14,5;0,199;0,285;0,414;0,02348;6;8;7,90841E+12;;MASTER
ELE000000082351;82351INNER  ;BLISTER PILHA ALCALINA AA COM 16 UNIDADES;6;PC;PILHA;32;2,371;0,18;0,095;0,2;0,00342;6;48;7,90841E+12;;INNER
ELE000000082352;ELE000000082352;BLISTER PILHA ALCALINA AAA COM 16 UNIDADES        ;1;PC;PILHA;32;0,19;0,016;0,085;0,16;0,000218;288;10;;;UNIDADE
ELE000000082352;82352CX     ;BLISTER PILHA ALCALINA AAA COM 16 UNIDADES        ;36;PC;PILHA;32;7,7;0,16;0,29;0,345;0,016008;8;10;;;MASTER
ELE000000082352;82352CX     ;BLISTER PILHA ALCALINA AAA COM 16 UNIDADES        ;36;PC;PILHA;32;7,7;0,16;0,29;0,345;0,016008;8;10;;;MASTER
ELE000000082352;82352INNER  ;BLISTER PILHA ALCALINA AAA COM 16 UNIDADES        ;6;PC;PILHA;32;1,193;0,136;0,09;0,165;0,00202;8;60;;;INNER
ELE000000082353;ELE000000082353;BLISTER LR927 AG7 CART COM 10 UND ;1;PC;PILHA;0,001;0,013;0,05;0,18;0,01;0,00009;20;1000;;;UNIDADE
ELE000000082353;82353CX     ;BLISTER LR927 AG7 CART COM 10 UND ;500;PC;PILHA;0,001;13,5;0,325;0,22;0,395;0,028243;10;10;;;MASTER
ELE000000082353;82353INNER  ;BLISTER LR927 AG7 CART COM 10 UND ;20;PC;PILHA;0,001;0,28;0,06;0,08;0,02;0,000096;10;10;;;INNER
ELE000000082353;82353INNER  ;BLISTER LR927 AG7 CART COM 10 UND ;20;PC;PILHA;0,001;0,28;0,06;0,08;0,02;0,000096;10;10;;;INNER
ELE000000082354;82354INNER  ;BLISTER LR1120 AG8 PACK 10 UNID   ;20;PC;PILHA;0,001;0,35;0,06;0,205;0,08;0,000984;20;50;;;INNER
ELE000000082354;ELE000000082354;BLISTER LR1120 AG8 PACK 10 UNID   ;1;PC;PILHA;0,001;0,016;0,055;0,185;0,005;0,000051;20;1000;;;UNIDADE
ELE000000082354;82354CX     ;BLISTER LR1120 AG8 PACK 10 UNID   ;500;PC;PILHA;0,001;13,5;0,33;0,226;0,41;0,030578;4;10;;;MASTER
ELE000000082355;82355CX     ;BLISTER LR43 AG12 PACK 10 UNID    ;500;PC;PILHA;0,001;13,5;0,325;0,22;0,395;0,028243;4;10;1,79084E+13;;MASTER
ELE000000082355;82355INNER  ;BLISTER LR43 AG12 PACK 10 UNID    ;20;PC;PILHA;0,001;0,446;0,06;0,08;0,2;0,00096;4;10;1,79084E+13;;INNER
ELE000000082355;ELE000000082355;BLISTER LR43AG12 PACK 10 UNID     ;1;PC;PILHA;0,001;0,21;0,05;0,18;0,01;0,00009;4;10;1,79084E+13;;UNIDADE
ELE000000082357;82357INNER  ;BATERIA ZINCO 9V INDUSTRIAL       ;10;PC;PILHA;32;0,344;0,05;0,055;0,09;0,000248;12;180;7,90841E+12;;INNER
ELE000000082357;ELE000000082357;BATERIA ZINCO 9V INDUSTRIAL       ;1;PC;PILHA;32;0,039;0,05;0,25;0,015;0,000188;12;1800;7,90841E+12;;UNIDADE
ELE000000082357;82357CX     ;BATERIA ZINCO 9V INDUSTRIAL       ;240;PC;PILHA;32;9,5;0,125;0,24;0,28;0,0084;6;14;7,90841E+12;;MASTER
ELE000000082358;ELE000000082358INNER     ;BATERIA DE LíTIO RECARREGAVEL     ;10;PC;PILHA;0,001;0,543;0,11;0,115;0,155;0,001961;10;60;7,90841E+12;;INNER
ELE000000082358;ELE000000082358CX        ;BATERIA DE LíTIO RECARREGAVEL     ;120;PC;PILHA;0,001;6,6;0,245;0,29;0,36;0,025578;5;10;7,90841E+12;;MASTER
ELE000000082358;ELE000000082358;BATERIA DE LíTIO RECARREGAVEL     ;1;PC;PILHA;0,001;0,275;0,001;0,27;0,36;0,000097;2;8;7,90841E+12;;UNIDADE
ELE000000082359;ELE000000082359CX        ;BATERIAS DE IONS LITIO MODELO RECARREGáVEL        ;200;PC;PILHA;0,001;9,8;0,09;0,23;0,45;0,009315;5;10;;;MASTER
ELE000000082359;ELE000000082359;BATERIAS DE IONS LITIO MODELO RECARREGáVEL        ;1;PC;PILHA;0,001;0,0275;0,001;0,27;0,36;0,000097;2;8;;;UNIDADE
ELE000000082359;000000082359INNER        ;BATERIAS DE IONS LITIO MODELO RECARREGáVEL        ;100;PC;PILHA;0,001;4;0,075;0,21;0,21;0,003308;1;2;;;INNER
ELE000000082360;ELE000000082360;BATERIA SOLAR TEL 12V100AH        ;1;PC;PILHA;27;27;0,26;0,18;0,34;0,015912;4;10;;;UNIDADE
ELE000000082360;ELE000000082360UN        ;BATERIA SOLAR TEL 12V100AH        ;1;PC;PILHA;27;27,8;0,265;0,184;0,342;0,016676;2;8;;;UNIDADE
ELE000000082361;ELE000000082361;BATERIA SOLAR TEL 12V200AH        ;1;PC;PILHA;62;0,001;0,001;0,001;0,001;0;2;8;;;UNIDADE
ELE000000082361;ELE000000082361UN        ;BATERIA SOLAR TEL 12V200AH        ;1;PC;PILHA;62;63,3;0,255;0,276;0,528;0,037161;2;6;;;UNIDADE
ELE000000082366;ELE000000082366;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;1;PC;PILHA;0,001;2,16;0,09;0,15;0,065;0,000878;7;60;;;UNIDADE
ELE000000082366;ELE000000082366CX        ;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;10;PC;PILHA;0,001;21,6;0,125;0,315;0,355;0,013978;7;6;;;MASTER
ELE000000082367;ELE000000082367;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;1;PC;PILHA;0,001;3,35;0,105;0,1;0,155;0,001628;8;36;;;UNIDADE
ELE000000082367;ELE000000082367CX        ;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;6;PC;PILHA;0,001;20,01;0,135;0,325;0,332;0,014567;8;6;;;MASTER
ELE000000082367;ELE000000082373;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;1;PC;PILHA;0,001;0,1;0,1;0,1;0,1;0,001;2;8;;;UNIDADE
ELE000000082368;ELE000000082368;BATERIA CHUMBO ACIDO ;1;PC;PILHA;0,001;7,85;0,125;0,017;0,016;0,000034;4;24;;;UNIDADE
ELE000000082368;ELE000000082368CX        ;BATERIA CHUMBO ACIDO COM CAPACIDADE   ;2;PC;PILHA;0,001;15,7;0,16;0,19;0,35;0,01064;4;12;;;MASTER
ELE000000082369;ELE000000082369;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;1;PC;PILHA;0,001;1,02;0,07;0,18;0,035;0,000441;4;100;;;UNIDADE
ELE000000082369;ELE000000082369CX        ;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;20;PC;PILHA;0,001;20,4;0,205;0,215;0,41;0,018071;4;10;;;MASTER
ELE000000082370;ELE000000082370;BATERIA DE CHUMBO ACIDO ;1;PC;PILHA;0,001;0,58;0,55;0,95;0,45;0,235125;8;100;;;UNIDADE
ELE000000082370;ELE000000082370CX        ;BATERIA DE CHUMBO ACIDO ;20;PC;PILHA;0,001;11,6;0,195;0,225;0,255;0,011188;8;10;;;MASTER
ELE000000082370;ELE000000082370INR       ;BATERIA DE CHUMBO ACIDO ;10;PC;PILHA;0,001;5,5;0,08;0,205;0,24;0,003936;2;8;;;INNER
ELE000000082371;ELE000000082371;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;1;PC;PILHA;0,001;0,345;0,06;0,1;0,025;0,00015;4;100;;;UNIDADE
ELE000000082371;ELE000000082371CX        ;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;40;PC;PILHA;0,001;13,8;0,175;0,24;0,31;0,01302;4;10;;;MASTER
ELE000000082371;ELE000000082371YNE       ;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;10;PC;PILHA;0,001;0,345;0,06;0,1;0,025;0,00015;2;8;;;INNER
ELE000000082372;ELE000000082372;BATERIA CHMBO ACIDO COM CAPACIDADE INFE ;1;PC;PILHA;0,001;1,11;0,1;0,15;0,035;0,000525;3;140;;;UNIDADE
ELE000000082372;ELE000000082372CX        ;BATERIA CHMBO ACIDO COM CAPACIDADE INFE ;10;PC;PILHA;0,001;11,1;0,125;0,175;0,39;0,008531;3;14;;;MASTER
ELE000000082373;ELE000000082373;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;1;PC;PILHA;0,001;1,66;0,1;0,05;0,15;0,00075;7;80;;;UNIDADE
ELE000000082373;ELE000000082373CX        ;BATERIA CHUMBO ACIDO COM CAPACIDADE INFE;10;PC;PILHA;0,001;16,6;0,12;0,28;0,31;0,010416;7;8;;;MASTER
ELE000000082416;82416;BATERIA SELADA DE CHUMBO VRLA 4V 4AHBATERIA SELADA DE CHUMBO VRLA 4V 4AH    ;1;PC;PILHA;0,001;0,448;0,12;0,06;0,06;0,000432;18;120;;;UNIDADE
ELE000000082416;000000082416CX ;BATERIA SELADA DE CHUMBO VRLA 4V 4AHBATERIA SELADA DE CHUMBO VRLA 4V 4AH    ;30;PC;PILHA;0,001;12,4;0,13;0,27;0,3;0,01053;6;12;;;MASTER
ELE000000082417;82417;BAT.ZCO.AR 1,4V (13)AP.AUD.PR 48BLI6 ASIBAT.ZCO.AR 1,4V (13)AP.AUD.PR 48BLI6;1;PC;PILHA;0,001;0,009;0,01;0,06;0,11;0,000097;2;8;;;UNIDADE
ELE000000082417;000000082417CX ;BAT.ZCO.AR 1,4V (13)AP.AUD.PR 48BLI6 ASIBAT.ZCO.AR 1,4V (13)AP.AUD.PR 48BLI6;100;PC;PILHA;0,001;1,08;0,075;0,215;0,275;0,004434;2;8;;;MASTER
ELE000000082417;000000082417INNER        ;BAT.ZCO.AR 1,4V (13)AP.AUD.PR 48BLI6 ASIBAT.ZCO.AR 1,4V (13)AP.AUD.PR 48BLI6;10;PC;PILHA;0,001;0,01;0,08;0,06;0,11;0,000528;2;8;;;INNER
ELE000000082419;82419;BAT.ZCO.AR 1,4V(10/230)AP.AUD.PR70 BL.C/6 ASIBAT.ZCO.AR 1,4V(10/230)AP.AUD.P;1;PC;PILHA;0,001;0,01;0,0005;0,006;0,01;0;2;8;;;UNIDADE
ELE000000082419;000000082419CX ;BAT.ZCO.AR 1,4V(10/230)AP.AUD.PR70 BL.C/6 ASIBAT.ZCO.AR 1,4V(10/230)AP.AUD.P;100;PC;PILHA;0,001;0,7;0,058;0,215;0,275;0,003429;2;8;;;MASTER
ELE000000082419;000000082419INNER        ;BAT.ZCO.AR 1,4V(10/230)AP.AUD.PR70 BL.C/6 ASIBAT.ZCO.AR 1,4V(10/230)AP.AUD.P;10;PC;PILHA;0,001;0,01;0,007;0,007;0,012;0,000001;2;8;;;INNER
ELE000000082420;82420;BAT.ZCO.AR 1,4V(675)AP.AUD.PR44 BLISTER C/6 ASIBAT.ZCO.AR 1,4V(675)AP.AUD.PR;1;PC;PILHA;0,001;0,275;0,001;0,27;0,36;0,000097;2;8;;;UNIDADE
ELE000000082420;000000082420CX ;BAT.ZCO.AR 1,4V(675)AP.AUD.PR44 BLISTER C/6 ASIBAT.ZCO.AR 1,4V(675)AP.AUD.PR;100;PC;PILHA;0,001;1,56;0,09;0,29;0,23;0,006003;2;8;;;MASTER
ELE000000082420;000000082420INNER        ;BAT.ZCO.AR 1,4V(675)AP.AUD.PR44 BLISTER C/6 ASIBAT.ZCO.AR 1,4V(675)AP.AUD.PR;10;PC;PILHA;0,001;0,01;0,01;0,01;0,01;0,000001;2;8;;;INNER
ELE000000082422;ELE000000082422;LANTERNA PEQ RECARREG LED 0, 5W 500MAH;1;PC;PILHA;12;0,166;0,07;0,25;0,115;0,002013;18;50;7,90841E+12;;UNIDADE
ELE000000082422;ELE000000082422INNER     ;LANTERNA PEQ RECARREG LED 0, 5W 500MAH;10;PC;PILHA;12;1,6;0,145;0,33;0,26;0,012012;9;25;7,90841E+12;;INNER
ELE000000082422;ELE000000082422CX        ;LANTERNA PEQ RECARREG LED 0, 5W 500MAH;60;PC;PILHA;12;10;0,455;0,345;0,54;0,084767;3;5;7,90841E+12;;MASTER
ELE000000082423;ELE000000082423;LANTERNA MED RECARREG LED 1, 0W 500MAH;1;PC;PILHA;12;0,216;0,08;0,14;0,24;0,002688;24;25;7,90841E+12;;UNIDADE
ELE000000082423;ELE000000082423INNER     ;LANTERNA MED RECARREG LED 1, 0W 500MAH;10;PC;PILHA;12;2,166;0,21;0,38;0,24;0,019152;6;10;7,90841E+12;;INNER
ELE000000082423;ELE000000082423CX        ;LANTERNA MED RECARREG LED 1, 0W 500MAH;60;PC;PILHA;12;13;0,65;0,39;0,515;0,130553;2;5;7,90841E+12;;MASTER
ELE000000082424;ELE000000082424INNER     ;PILHAS ALCALINAS AAAA;10;PC;PILHA;0,001;0,48;0,0055;0,009;0,0135;0,000001;30;8;7,90841E+12;;INNER
ELE000000082424;ELE000000082424CX        ;PILHAS ALCALINAS AAAA;240;PC;PILHA;0,001;5;0,0186;0,0282;0,0381;0,00002;7;10;7,90841E+12;;MASTER
